service_desk_enabled;default_branch;security_and_compliance_enabled;squash_commit_template;id;auto_devops_deploy_strategy;resolve_outdated_diff_discussions;visibility;service_desk_address;path;readme_url;empty_repo;autoclose_referenced_issues;snippets_access_level;builds_access_level;build_timeout;printing_merge_request_link_enabled;keep_latest_artifact;can_create_merge_request_in;packages_enabled;forked_from_project;ci_forward_deployment_enabled;security_and_compliance_access_level;ci_config_path;shared_runners_enabled;topics;auto_devops_enabled;enforce_auth_checks_on_uploads;star_count;snippets_enabled;wiki_access_level;forking_access_level;permissions;last_activity_at;jobs_enabled;request_access_enabled;compliance_frameworks;lfs_enabled;created_at;_links;restrict_user_defined_variables;description;issues_access_level;issues_enabled;allow_merge_on_skipped_pipeline;squash_option;remove_source_branch_after_merge;public_jobs;archived;import_status;shared_with_groups;merge_requests_enabled;namespace;http_url_to_repo;merge_requests_access_level;external_authorization_classification_label;merge_commit_template;only_allow_merge_if_all_discussions_are_resolved;requirements_access_level;only_allow_merge_if_pipeline_succeeds;container_registry_enabled;container_registry_image_prefix;open_issues_count;name;mr_default_target_self;runner_token_expiration_interval;analytics_access_level;tag_list;ci_job_token_scope_enabled;operations_access_level;creator_id;pages_access_level;ssh_url_to_repo;suggestion_commit_message;web_url;auto_cancel_pending_pipelines;emails_disabled;container_expiration_policy;ci_default_git_depth;forks_count;requirements_enabled;path_with_namespace;avatar_url;owner;name_with_namespace;wiki_enabled;container_registry_access_level;merge_method;repository_access_level;import_type;import_url
True;master;True;None;11810646;continuous;False;private;contact-project+acdh-oeaw-apis-apis-docker-11810646-issue-@incoming.gitlab.com;apis-docker;https://gitlab.com/acdh-oeaw/apis/apis-docker/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-11-17T13:25:06.600Z;True;False;[];True;2019-04-11T19:19:43.045Z;{'self': 'https://gitlab.com/api/v4/projects/11810646', 'issues': 'https://gitlab.com/api/v4/projects/11810646/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11810646/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11810646/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11810646/labels', 'events': 'https://gitlab.com/api/v4/projects/11810646/events', 'members': 'https://gitlab.com/api/v4/projects/11810646/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11810646/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4970894, 'name': 'APIS', 'path': 'apis', 'kind': 'group', 'full_path': 'acdh-oeaw/apis', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/apis'};https://gitlab.com/acdh-oeaw/apis/apis-docker.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/apis/apis-docker;1;apis-docker;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/apis/apis-docker.git;None;https://gitlab.com/acdh-oeaw/apis/apis-docker;enabled;None;;None;0;False;acdh-oeaw/apis/apis-docker;None;;ACDH-CH / APIS / apis-docker;True;enabled;merge;enabled;None;None
True;master;True;None;11847244;continuous;False;private;contact-project+acdh-oeaw-schnitzler-werke-tgg-11847244-issue-@incoming.gitlab.com;tgg;https://gitlab.com/acdh-oeaw/schnitzler-werke/tgg/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2019-07-03T12:44:46.713Z;True;False;[];True;2019-04-14T08:13:34.187Z;{'self': 'https://gitlab.com/api/v4/projects/11847244', 'issues': 'https://gitlab.com/api/v4/projects/11847244/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11847244/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11847244/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11847244/labels', 'events': 'https://gitlab.com/api/v4/projects/11847244/events', 'members': 'https://gitlab.com/api/v4/projects/11847244/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11847244/cluster_agents'};False;Textgenetisches Glossar;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4786786, 'name': 'schnitzler-werke', 'path': 'schnitzler-werke', 'kind': 'group', 'full_path': 'acdh-oeaw/schnitzler-werke', 'parent_id': 4707494, 'avatar_url': '/uploads/-/system/group/avatar/4786786/Schnitzler-XML.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw/schnitzler-werke'};https://gitlab.com/acdh-oeaw/schnitzler-werke/tgg.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/schnitzler-werke/tgg;3;tgg;;None;enabled;[];False;enabled;3649816;private;git@gitlab.com:acdh-oeaw/schnitzler-werke/tgg.git;None;https://gitlab.com/acdh-oeaw/schnitzler-werke/tgg;enabled;None;;None;0;False;acdh-oeaw/schnitzler-werke/tgg;None;;ACDH-CH / schnitzler-werke / tgg;True;enabled;merge;enabled;None;None
True;master;True;None;11864119;continuous;False;private;contact-project+acdh-oeaw-apis-apis-core-11864119-issue-@incoming.gitlab.com;apis-core;https://gitlab.com/acdh-oeaw/apis/apis-core/-/blob/master/README.rst;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;3;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-05-02T13:07:51.762Z;True;False;[];True;2019-04-15T12:08:45.269Z;{'self': 'https://gitlab.com/api/v4/projects/11864119', 'issues': 'https://gitlab.com/api/v4/projects/11864119/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11864119/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11864119/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11864119/labels', 'events': 'https://gitlab.com/api/v4/projects/11864119/events', 'members': 'https://gitlab.com/api/v4/projects/11864119/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11864119/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4970894, 'name': 'APIS', 'path': 'apis', 'kind': 'group', 'full_path': 'acdh-oeaw/apis', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/apis'};https://gitlab.com/acdh-oeaw/apis/apis-core.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/apis/apis-core;0;apis-core;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/apis/apis-core.git;None;https://gitlab.com/acdh-oeaw/apis/apis-core;enabled;None;;None;2;False;acdh-oeaw/apis/apis-core;None;;ACDH-CH / APIS / apis-core;True;enabled;merge;enabled;None;None
True;master;True;None;11874007;continuous;False;private;contact-project+acdh-oeaw-graphviewer-11874007-issue-@incoming.gitlab.com;graphviewer;https://gitlab.com/acdh-oeaw/graphviewer/-/blob/master/README;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-04-15T22:47:16.605Z;True;False;[];True;2019-04-15T22:47:16.605Z;{'self': 'https://gitlab.com/api/v4/projects/11874007', 'issues': 'https://gitlab.com/api/v4/projects/11874007/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11874007/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11874007/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11874007/labels', 'events': 'https://gitlab.com/api/v4/projects/11874007/events', 'members': 'https://gitlab.com/api/v4/projects/11874007/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11874007/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/graphviewer.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/graphviewer;0;graphviewer;;None;enabled;[];False;enabled;3570295;private;git@gitlab.com:acdh-oeaw/graphviewer.git;None;https://gitlab.com/acdh-oeaw/graphviewer;enabled;None;;None;0;False;acdh-oeaw/graphviewer;None;;ACDH-CH / graphviewer;True;enabled;merge;enabled;None;None
True;master;True;None;11892235;continuous;False;private;contact-project+acdh-oeaw-acdh-bib-11892235-issue-@incoming.gitlab.com;acdh-bib;None;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-03-01T21:30:15.398Z;True;False;[];True;2019-04-16T22:49:40.714Z;{'self': 'https://gitlab.com/api/v4/projects/11892235', 'issues': 'https://gitlab.com/api/v4/projects/11892235/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11892235/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11892235/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11892235/labels', 'events': 'https://gitlab.com/api/v4/projects/11892235/events', 'members': 'https://gitlab.com/api/v4/projects/11892235/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11892235/cluster_agents'};False;None;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/acdh-bib.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/acdh-bib;0;acdh-bib;;None;enabled;[];False;enabled;3570295;private;git@gitlab.com:acdh-oeaw/acdh-bib.git;None;https://gitlab.com/acdh-oeaw/acdh-bib;enabled;None;;None;0;False;acdh-oeaw/acdh-bib;None;;ACDH-CH / acdh-bib;True;enabled;merge;enabled;None;None
True;master;True;None;11919398;continuous;False;private;contact-project+acdh-oeaw-legalkraus-vocabs-11919398-issue-@incoming.gitlab.com;vocabs;https://gitlab.com/acdh-oeaw/legalkraus/vocabs/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-02-24T15:08:08.494Z;True;False;[];True;2019-04-18T09:37:18.489Z;{'self': 'https://gitlab.com/api/v4/projects/11919398', 'issues': 'https://gitlab.com/api/v4/projects/11919398/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/11919398/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/11919398/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/11919398/labels', 'events': 'https://gitlab.com/api/v4/projects/11919398/events', 'members': 'https://gitlab.com/api/v4/projects/11919398/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/11919398/cluster_agents'};False;Vocabularies of legalkraus-Project;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4786791, 'name': 'legalkraus', 'path': 'legalkraus', 'kind': 'group', 'full_path': 'acdh-oeaw/legalkraus', 'parent_id': 4707494, 'avatar_url': '/uploads/-/system/group/avatar/4786791/logo-karl-kraus-legal-papers.jpg', 'web_url': 'https://gitlab.com/groups/acdh-oeaw/legalkraus'};https://gitlab.com/acdh-oeaw/legalkraus/vocabs.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/legalkraus/vocabs;1;vocabs;;None;enabled;[];False;enabled;3649816;private;git@gitlab.com:acdh-oeaw/legalkraus/vocabs.git;None;https://gitlab.com/acdh-oeaw/legalkraus/vocabs;enabled;None;;None;0;False;acdh-oeaw/legalkraus/vocabs;None;;ACDH-CH / legalkraus / vocabs;True;enabled;merge;enabled;None;None
True;master;True;None;12006185;continuous;False;private;contact-project+acdh-oeaw-schnitzler-tagebuch-data-12006185-issue-@incoming.gitlab.com;schnitzler-tagebuch-data;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;2;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-10-24T11:36:52.386Z;True;False;[];True;2019-04-24T07:47:55.805Z;{'self': 'https://gitlab.com/api/v4/projects/12006185', 'issues': 'https://gitlab.com/api/v4/projects/12006185/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/12006185/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/12006185/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/12006185/labels', 'events': 'https://gitlab.com/api/v4/projects/12006185/events', 'members': 'https://gitlab.com/api/v4/projects/12006185/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/12006185/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/schnitzler-tagebuch-data;0;schnitzler-tagebuch-data;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/schnitzler-tagebuch-data.git;None;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data;enabled;None;;None;0;False;acdh-oeaw/schnitzler-tagebuch-data;https://gitlab.com/uploads/-/system/project/avatar/12006185/Wienmuseum_Rechte_nicht_geklärt__HMW_054206-recto_Kopie.jpg;;ACDH-CH / schnitzler-tagebuch-data;True;enabled;merge;enabled;None;None
True;master;True;None;12132097;continuous;False;private;contact-project+acdh-oeaw-pmb-pmb-placetypes-12132097-issue-@incoming.gitlab.com;pmb-placetypes;https://gitlab.com/acdh-oeaw/pmb/pmb-placetypes/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2019-09-16T15:45:06.582Z;True;False;[];True;2019-05-02T12:25:14.983Z;{'self': 'https://gitlab.com/api/v4/projects/12132097', 'issues': 'https://gitlab.com/api/v4/projects/12132097/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/12132097/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/12132097/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/12132097/labels', 'events': 'https://gitlab.com/api/v4/projects/12132097/events', 'members': 'https://gitlab.com/api/v4/projects/12132097/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/12132097/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4897538, 'name': 'Personen der Moderne Base', 'path': 'pmb', 'kind': 'group', 'full_path': 'acdh-oeaw/pmb', 'parent_id': 4707494, 'avatar_url': '/uploads/-/system/group/avatar/4897538/BK-1995-34-B.jpg', 'web_url': 'https://gitlab.com/groups/acdh-oeaw/pmb'};https://gitlab.com/acdh-oeaw/pmb/pmb-placetypes.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/pmb/pmb-placetypes;1;pmb-placetypes;;None;enabled;[];False;enabled;3649816;private;git@gitlab.com:acdh-oeaw/pmb/pmb-placetypes.git;None;https://gitlab.com/acdh-oeaw/pmb/pmb-placetypes;enabled;None;;None;0;False;acdh-oeaw/pmb/pmb-placetypes;None;;ACDH-CH / Personen der Moderne Base / pmb-placetypes;True;enabled;merge;enabled;None;None
True;master;True;None;12149865;continuous;False;private;contact-project+acdh-oeaw-delphi-ling-annot-12149865-issue-@incoming.gitlab.com;ling_annot;None;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2020-07-23T14:00:00.392Z;True;False;[];True;2019-05-03T12:11:05.923Z;{'self': 'https://gitlab.com/api/v4/projects/12149865', 'issues': 'https://gitlab.com/api/v4/projects/12149865/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/12149865/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/12149865/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/12149865/labels', 'events': 'https://gitlab.com/api/v4/projects/12149865/events', 'members': 'https://gitlab.com/api/v4/projects/12149865/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/12149865/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4844472, 'name': 'Delphi', 'path': 'delphi', 'kind': 'group', 'full_path': 'acdh-oeaw/delphi', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/delphi'};https://gitlab.com/acdh-oeaw/delphi/ling_annot.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/delphi/ling_annot;0;ling_annot;;None;enabled;[];False;enabled;3619674;private;git@gitlab.com:acdh-oeaw/delphi/ling_annot.git;None;https://gitlab.com/acdh-oeaw/delphi/ling_annot;enabled;None;;None;0;False;acdh-oeaw/delphi/ling_annot;None;;ACDH-CH / Delphi / ling_annot;True;enabled;merge;enabled;None;None
True;master;True;None;12190930;continuous;False;private;contact-project+acdh-oeaw-maechtekongresse-1818-1822-12190930-issue-@incoming.gitlab.com;maechtekongresse-1818-1822;https://gitlab.com/acdh-oeaw/maechtekongresse-1818-1822/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2020-06-22T16:11:36.328Z;True;False;[];True;2019-05-06T10:13:56.476Z;{'self': 'https://gitlab.com/api/v4/projects/12190930', 'issues': 'https://gitlab.com/api/v4/projects/12190930/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/12190930/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/12190930/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/12190930/labels', 'events': 'https://gitlab.com/api/v4/projects/12190930/events', 'members': 'https://gitlab.com/api/v4/projects/12190930/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/12190930/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/maechtekongresse-1818-1822.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/maechtekongresse-1818-1822;0;maechtekongresse-1818-1822;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/maechtekongresse-1818-1822.git;None;https://gitlab.com/acdh-oeaw/maechtekongresse-1818-1822;enabled;None;;None;0;False;acdh-oeaw/maechtekongresse-1818-1822;None;;ACDH-CH / maechtekongresse-1818-1822;True;enabled;merge;enabled;None;None
True;master;True;None;12230235;continuous;False;private;contact-project+acdh-oeaw-liseh-spring-school-2019-12230235-issue-@incoming.gitlab.com;liseh-spring-school-2019;None;False;True;enabled;enabled;3600;True;True;True;True;;None;private;None;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2019-05-08T12:23:53.704Z;True;False;[];True;2019-05-08T12:23:53.704Z;{'self': 'https://gitlab.com/api/v4/projects/12230235', 'issues': 'https://gitlab.com/api/v4/projects/12230235/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/12230235/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/12230235/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/12230235/labels', 'events': 'https://gitlab.com/api/v4/projects/12230235/events', 'members': 'https://gitlab.com/api/v4/projects/12230235/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/12230235/cluster_agents'};False;;enabled;True;None;default_off;None;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/liseh-spring-school-2019.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/liseh-spring-school-2019;0;LISEH spring school 2019;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/liseh-spring-school-2019.git;None;https://gitlab.com/acdh-oeaw/liseh-spring-school-2019;enabled;None;;None;0;False;acdh-oeaw/liseh-spring-school-2019;None;;ACDH-CH / LISEH spring school 2019;True;enabled;merge;enabled;None;None
